"Date","Adjusted","logprice","logret"
2019-09-06,24.659712,3.20517081883588,-0.00226845730429748
2019-09-09,24.622379,3.20365574484516,-0.00151507399072548
2019-09-10,24.678379,3.20592751616699,0.00227177132182854
2019-09-11,24.781052,3.21007932889147,0.00415181272448795
2019-09-12,24.846388,3.21271238986532,0.00263306097384541
2019-09-13,24.930389,3.21608750110406,0.00337511123874323
2019-09-16,24.995728,3.21870493026655,0.00261742916248719
2019-09-17,25.126398,3.22391900662234,0.00521407635578708
2019-09-18,25.098402,3.22280417877237,-0.00111482784996841
2019-09-19,25.182404,3.22614549665628,0.00334131788391323
2019-09-20,25.219734,3.22762678329638,0.00148128664009528
2019-09-23,25.191736,3.22651600422651,-0.00111077906987145
2019-09-24,25.077871,3.22198582380424,-0.00453018042226327
2019-09-25,25.077871,3.22198582380424,0
2019-09-26,25.077871,3.22198582380424,0
2019-09-27,24.955542,3.21709592178009,-0.00488990202415618
2019-09-30,24.927313,3.21596410993758,-0.00113181184250344
2019-10-01,24.60737,3.20304599156508,-0.0129181183725011
2019-10-02,24.428579,3.19575371738882,-0.0072922741762631
2019-10-03,24.503855,3.19883045211173,0.00307673472290704
2019-10-04,24.616779,3.20342828360286,0.00459783149113591
2019-10-07,24.560316,3.20113196964568,-0.00229631395718055
2019-10-08,24.381529,3.19382583742704,-0.00730613221863763
2019-10-09,24.522678,3.19959832207001,0.00577248464297053
2019-10-10,24.597958,3.20266343136287,0.00306510929285597
2019-10-11,24.560316,3.20113196964568,-0.00153146171718888
2019-10-15,24.579138,3.20189803436103,0.000766064715350012
2019-10-16,24.588547,3.20228076542168,0.000382731060649011
2019-10-17,24.597958,3.20266343136287,0.000382665941189853
2019-10-18,24.522678,3.19959832207001,-0.00306510929285597
2019-10-21,24.579138,3.20189803436103,0.00229971229101711
2019-10-22,24.560316,3.20113196964568,-0.000766064715350012
2019-10-23,24.475626,3.19767776520899,-0.00345420443668631
2019-10-24,24.532089,3.19998201567172,0.0023042504627222
2019-10-25,24.588547,3.20228076542168,0.00229874974996314
2019-10-28,24.550909,3.20074888003164,-0.00153188539003546
2019-10-29,24.60737,3.20304599156508,0.00229711153343715
2019-10-30,24.74852,3.20876568924693,0.00571969768184877
2019-10-31,24.710878,3.20724355154248,-0.00152213770445542
2019-11-01,24.88026,3.21407471797715,0.00683116643467274
2019-11-04,24.974361,3.21784973862172,0.00377502064456703
2019-11-05,25.002594,3.2189795794855,0.00112984086378898
2019-11-06,25.096693,3.2227360844695,0.00375650498399871
2019-11-07,25.190796,3.22647868970646,0.00374260523695824
2019-11-08,25.294306,3.23057931111529,0.00410062140883394
2019-11-11,25.303719,3.23095138097805,0.000372069862750291
2019-11-12,25.360176,3.23318006960803,0.00222868862998915
2019-11-13,25.435457,3.23614414548112,0.00296407587308289
2019-11-14,25.473099,3.23762295414581,0.0014788086646913
2019-11-15,25.548376,3.24057375298575,0.00295079883994243
2019-11-18,25.538967,3.24020540342776,-0.000368349557986924
2019-11-19,25.529556,3.23983683979781,-0.000368563629949747
2019-11-20,25.529556,3.23983683979781,0
2019-11-21,25.520149,3.23946829701754,-0.00036854278027576
2019-11-22,25.444866,3.23651399376637,-0.00295430325117119
2019-11-25,25.576607,3.24167814466328,0.00516415089690847
2019-11-26,25.586018,3.24204603040433,0.000367885741051843
2019-11-27,25.680119,3.24571711276741,0.00367108236308233
2019-11-28,25.736578,3.24791324849709,0.00219613572967825
2019-11-29,25.623657,3.24351602632904,-0.00439722216805283
2019-12-02,25.510735,3.23909934396915,-0.00441668235988191
2019-12-03,25.407225,3.23503358239549,-0.00406576157366034
2019-12-04,25.388407,3.23429265251157,-0.000740929883927155
2019-12-05,25.341354,3.23243760677251,-0.00185504573905693
2019-12-06,25.548376,3.24057375298575,0.00813614621324188
2019-12-09,25.491917,3.23836142152332,-0.00221233146243094
2019-12-10,25.491917,3.23836142152332,0
2019-12-11,25.491917,3.23836142152332,0
2019-12-12,25.510735,3.23909934396915,0.000737922445833483
2019-12-13,25.576607,3.24167814466328,0.00257880069412231
2019-12-16,25.670706,3.24535049742655,0.00367235276327316
2019-12-17,25.698938,3.24644966809016,0.00109917066360987
2019-12-18,25.642477,3.2442502342506,-0.00219943383955767
2019-12-19,25.680119,3.24571711276741,0.00146687851680882
2019-12-20,25.745991,3.24827892566852,0.00256181290110646
2019-12-23,25.77422,3.24937476756346,0.00109584189493894
2019-12-24,25.86832,3.2530190540042,0.00364428644074311
2019-12-27,25.84009,3.25192716188047,-0.00109189212372662
2019-12-30,25.772793,3.24931940063073,-0.00260776124973727
2019-12-31,25.715918,3.24711017759805,-0.00220922303268889
2020-01-02,25.772793,3.24931940063073,0.00220922303268889
2020-01-03,25.715918,3.24711017759805,-0.00220922303268889
2020-01-06,25.791748,3.25005459580502,0.00294441820697644
2020-01-07,25.886539,3.25372310386945,0.00366850806442942
2020-01-08,25.886539,3.25372310386945,0
2020-01-09,26.00976,3.25847185219769,0.0047487483282378
2020-01-10,26.028719,3.25920050534833,0.000728653150635861
